,date,canton,new_tested,new_conf,new_released,new_deceased
1847,2020-03-13,JU,0.0,1.0,0.0,0.0
1848,2020-03-13,LU,0.0,5.0,0.0,0.0
1849,2020-03-13,NE,0.0,13.0,0.0,0.0
1850,2020-03-13,NW,0.0,0.0,0.0,0.0
1851,2020-03-13,OW,6.0,1.0,0.0,0.0
1852,2020-03-13,SG,0.0,9.0,0.0,0.0
1853,2020-03-13,SH,0.0,0.0,0.0,0.0
1854,2020-03-13,SO,0.0,0.0,0.0,0.0
1855,2020-03-13,SZ,4.0,3.0,0.0,0.0
1856,2020-03-13,TG,0.0,1.0,0.0,0.0
1857,2020-03-13,TI,0.0,43.0,0.0,0.0
1858,2020-03-13,UR,0.0,0.0,0.0,0.0
1859,2020-03-13,VD,0.0,93.0,0.0,0.0
1860,2020-03-13,VS,0.0,16.0,2.0,1.0
1861,2020-03-13,ZG,0.0,0.0,0.0,0.0
1862,2020-03-13,ZH,0.0,23.0,0.0,0.0
1863,2020-03-14,AG,0.0,3.0,0.0,0.0
1864,2020-03-14,AI,0.0,2.0,0.0,0.0
1865,2020-03-14,AR,0.0,0.0,0.0,0.0
1866,2020-03-14,BE,0.0,0.0,0.0,0.0
1867,2020-03-14,BL,0.0,6.0,0.0,0.0
1868,2020-03-14,BS,0.0,8.0,0.0,0.0
1869,2020-03-14,FL,42.0,1.0,0.0,0.0
1870,2020-03-14,FR,0.0,7.0,0.0,0.0
1871,2020-03-14,GE,617.0,119.0,0.0,0.0
1872,2020-03-14,GL,0.0,2.0,0.0,0.0
1873,2020-03-14,GR,0.0,3.0,0.0,0.0
1874,2020-03-14,JU,0.0,5.0,0.0,0.0
1875,2020-03-14,LU,0.0,2.0,0.0,0.0
1876,2020-03-14,NE,0.0,9.0,0.0,0.0
1877,2020-03-14,NW,0.0,0.0,0.0,0.0
1878,2020-03-14,OW,0.0,0.0,0.0,0.0
1879,2020-03-14,SG,0.0,7.0,0.0,0.0
1880,2020-03-14,SH,0.0,0.0,0.0,0.0
1881,2020-03-14,SO,0.0,0.0,0.0,0.0
1882,2020-03-14,SZ,0.0,0.0,0.0,0.0
1883,2020-03-14,TG,0.0,3.0,0.0,0.0
1884,2020-03-14,TI,0.0,59.0,61.0,2.0
1885,2020-03-14,UR,0.0,0.0,0.0,0.0
1886,2020-03-14,VD,0.0,107.0,0.0,1.0
1887,2020-03-14,VS,0.0,21.0,1.0,0.0
1888,2020-03-14,ZG,0.0,2.0,0.0,0.0
1889,2020-03-14,ZH,0.0,55.0,0.0,0.0
1890,2020-03-15,AG,0.0,10.0,0.0,0.0
1891,2020-03-15,AI,0.0,0.0,0.0,0.0
1892,2020-03-15,AR,0.0,0.0,0.0,0.0
1893,2020-03-15,BE,0.0,0.0,0.0,0.0
1894,2020-03-15,BL,0.0,8.0,3.0,0.0
1895,2020-03-15,BS,0.0,0.0,0.0,0.0
1896,2020-03-15,FL,0.0,2.0,0.0,0.0
1897,2020-03-15,FR,0.0,4.0,0.0,0.0
1898,2020-03-15,GE,351.0,82.0,0.0,2.0
1899,2020-03-15,GL,0.0,2.0,0.0,0.0
1900,2020-03-15,GR,0.0,15.0,0.0,0.0
1901,2020-03-15,JU,0.0,1.0,0.0,0.0
1902,2020-03-15,LU,0.0,6.0,0.0,0.0
1903,2020-03-15,NE,0.0,6.0,0.0,0.0
1904,2020-03-15,NW,0.0,3.0,0.0,0.0
1905,2020-03-15,OW,0.0,0.0,0.0,0.0
1906,2020-03-15,SG,0.0,3.0,0.0,0.0
1907,2020-03-15,SH,0.0,0.0,0.0,0.0
1908,2020-03-15,SO,0.0,0.0,0.0,0.0
1909,2020-03-15,SZ,0.0,4.0,0.0,0.0
1910,2020-03-15,TG,0.0,2.0,0.0,0.0
1911,2020-03-15,TI,0.0,28.0,0.0,3.0
1912,2020-03-15,UR,0.0,0.0,0.0,0.0
1913,2020-03-15,VD,0.0,89.0,0.0,1.0
1914,2020-03-15,VS,0.0,11.0,0.0,1.0
1915,2020-03-15,ZG,0.0,0.0,0.0,0.0
1916,2020-03-15,ZH,0.0,32.0,0.0,1.0
1917,2020-03-16,AG,0.0,13.0,0.0,0.0
1918,2020-03-16,AI,0.0,2.0,0.0,0.0
1919,2020-03-16,AR,0.0,0.0,0.0,0.0
1920,2020-03-16,BE,0.0,89.0,0.0,1.0
1921,2020-03-16,BL,0.0,23.0,0.0,0.0
1922,2020-03-16,BS,0.0,43.0,0.0,3.0
1923,2020-03-16,FL,0.0,0.0,0.0,0.0
1924,2020-03-16,FR,0.0,5.0,0.0,0.0
1925,2020-03-16,GE,507.0,124.0,0.0,0.0
1926,2020-03-16,GL,0.0,0.0,0.0,0.0
1927,2020-03-16,GR,0.0,13.0,0.0,1.0
1928,2020-03-16,JU,0.0,3.0,0.0,0.0
1929,2020-03-16,LU,0.0,8.0,0.0,0.0
1930,2020-03-16,NE,0.0,19.0,0.0,0.0
1931,2020-03-16,NW,0.0,2.0,0.0,0.0
1932,2020-03-16,OW,0.0,0.0,0.0,0.0
1933,2020-03-16,SG,0.0,28.0,0.0,0.0
1934,2020-03-16,SH,0.0,1.0,0.0,0.0
1935,2020-03-16,SO,0.0,0.0,0.0,0.0
1936,2020-03-16,SZ,0.0,0.0,0.0,0.0
1937,2020-03-16,TG,246.0,7.0,0.0,1.0
1938,2020-03-16,TI,0.0,75.0,0.0,2.0
1939,2020-03-16,UR,0.0,0.0,0.0,0.0
1940,2020-03-16,VD,0.0,231.0,0.0,2.0
1941,2020-03-16,VS,0.0,59.0,2.0,1.0
1942,2020-03-16,ZG,0.0,7.0,0.0,0.0
1943,2020-03-16,ZH,0.0,76.0,0.0,0.0
1944,2020-03-17,AG,0.0,13.0,0.0,0.0
1945,2020-03-17,AI,0.0,1.0,0.0,0.0
1946,2020-03-17,AR,0.0,0.0,0.0,0.0
1947,2020-03-17,BE,0.0,0.0,0.0,0.0
1948,2020-03-17,BL,0.0,13.0,8.0,0.0
1949,2020-03-17,BS,0.0,21.0,21.0,0.0
1950,2020-03-17,FL,0.0,5.0,0.0,0.0
1951,2020-03-17,FR,0.0,14.0,0.0,0.0
1952,2020-03-17,GE,689.0,150.0,0.0,1.0
1953,2020-03-17,GL,0.0,2.0,0.0,0.0
1954,2020-03-17,GR,0.0,17.0,0.0,0.0
1955,2020-03-17,JU,0.0,7.0,0.0,0.0
1956,2020-03-17,LU,0.0,13.0,0.0,0.0
1957,2020-03-17,NE,0.0,21.0,0.0,1.0
1958,2020-03-17,NW,0.0,2.0,0.0,0.0
1959,2020-03-17,OW,0.0,0.0,0.0,0.0
1960,2020-03-17,SG,0.0,29.0,0.0,0.0
1961,2020-03-17,SH,0.0,0.0,0.0,0.0
1962,2020-03-17,SO,0.0,0.0,0.0,0.0
1963,2020-03-17,SZ,0.0,0.0,0.0,0.0
1964,2020-03-17,TG,30.0,7.0,0.0,1.0
1965,2020-03-17,TI,0.0,58.0,1.0,2.0
1966,2020-03-17,UR,0.0,0.0,0.0,0.0
1967,2020-03-17,VD,0.0,244.0,0.0,2.0
1968,2020-03-17,VS,0.0,53.0,3.0,0.0
1969,2020-03-17,ZG,0.0,9.0,1.0,0.0
1970,2020-03-17,ZH,0.0,103.0,0.0,0.0
1971,2020-03-18,AG,0.0,27.0,0.0,0.0
1972,2020-03-18,AI,0.0,0.0,0.0,0.0
1973,2020-03-18,AR,0.0,6.0,0.0,0.0
1974,2020-03-18,BE,0.0,70.0,0.0,0.0
1975,2020-03-18,BL,0.0,27.0,3.0,0.0
1976,2020-03-18,BS,0.0,17.0,11.0,0.0
1977,2020-03-18,FL,0.0,7.0,0.0,0.0
1978,2020-03-18,FR,0.0,27.0,0.0,0.0
1979,2020-03-18,GE,828.0,207.0,0.0,1.0
1980,2020-03-18,GL,0.0,2.0,0.0,0.0
1981,2020-03-18,GR,0.0,27.0,0.0,0.0
1982,2020-03-18,JU,0.0,1.0,0.0,0.0
1983,2020-03-18,LU,0.0,15.0,0.0,0.0
1984,2020-03-18,NE,0.0,32.0,0.0,1.0
1985,2020-03-18,NW,0.0,6.0,0.0,0.0
1986,2020-03-18,OW,0.0,0.0,0.0,0.0
1987,2020-03-18,SG,0.0,27.0,0.0,0.0
1988,2020-03-18,SH,0.0,6.0,0.0,0.0
1989,2020-03-18,SO,0.0,0.0,0.0,0.0
1990,2020-03-18,SZ,0.0,0.0,0.0,0.0
1991,2020-03-18,TG,0.0,15.0,0.0,0.0
1992,2020-03-18,TI,0.0,85.0,0.0,2.0
1993,2020-03-18,UR,85.0,3.0,0.0,0.0
1994,2020-03-18,VD,0.0,264.0,0.0,3.0
1995,2020-03-18,VS,0.0,82.0,0.0,1.0
1996,2020-03-18,ZG,0.0,4.0,4.0,0.0
1997,2020-03-18,ZH,0.0,139.0,0.0,1.0
1998,2020-03-19,AG,0.0,38.0,0.0,1.0
1999,2020-03-19,AI,0.0,1.0,0.0,0.0
2000,2020-03-19,AR,0.0,0.0,0.0,0.0
2001,2020-03-19,BE,0.0,89.0,0.0,0.0
2002,2020-03-19,BL,0.0,18.0,1.0,0.0
2003,2020-03-19,BS,0.0,39.0,8.0,0.0
2004,2020-03-19,FL,0.0,9.0,0.0,0.0
2005,2020-03-19,FR,0.0,24.0,0.0,1.0
2006,2020-03-19,GE,679.0,228.0,0.0,1.0
2007,2020-03-19,GL,0.0,2.0,0.0,0.0
2008,2020-03-19,GR,0.0,54.0,0.0,1.0
2009,2020-03-19,JU,0.0,5.0,0.0,0.0
2010,2020-03-19,LU,0.0,14.0,0.0,0.0
2011,2020-03-19,NE,0.0,29.0,0.0,1.0
2012,2020-03-19,NW,0.0,7.0,0.0,0.0
2013,2020-03-19,OW,0.0,0.0,0.0,0.0
2014,2020-03-19,SG,0.0,20.0,0.0,0.0
2015,2020-03-19,SH,0.0,4.0,0.0,0.0
2016,2020-03-19,SO,0.0,0.0,0.0,0.0
2017,2020-03-19,SZ,0.0,0.0,0.0,0.0
2018,2020-03-19,TG,0.0,7.0,0.0,1.0
2019,2020-03-19,TI,0.0,127.0,3.0,1.0
2020,2020-03-19,UR,0.0,2.0,0.0,0.0
2021,2020-03-19,VD,0.0,211.0,0.0,1.0
2022,2020-03-19,VS,0.0,38.0,1.0,2.0
2023,2020-03-19,ZG,0.0,4.0,0.0,0.0
2024,2020-03-19,ZH,0.0,111.0,0.0,1.0
2025,2020-03-20,AG,0.0,41.0,0.0,0.0
2026,2020-03-20,AI,0.0,0.0,0.0,0.0
2027,2020-03-20,AR,0.0,0.0,0.0,0.0
2028,2020-03-20,BE,0.0,95.0,0.0,1.0
2029,2020-03-20,BL,0.0,51.0,3.0,1.0
2030,2020-03-20,BS,0.0,50.0,2.0,0.0
2031,2020-03-20,FL,0.0,0.0,0.0,0.0
2032,2020-03-20,FR,0.0,34.0,0.0,0.0
2033,2020-03-20,GE,524.0,168.0,0.0,2.0
2034,2020-03-20,GL,0.0,4.0,0.0,0.0
2035,2020-03-20,GR,0.0,44.0,0.0,1.0
2036,2020-03-20,JU,0.0,6.0,0.0,0.0
2037,2020-03-20,LU,0.0,19.0,0.0,0.0
2038,2020-03-20,NE,0.0,14.0,0.0,0.0
2039,2020-03-20,NW,0.0,3.0,0.0,0.0
2040,2020-03-20,OW,0.0,0.0,0.0,0.0
2041,2020-03-20,SG,0.0,39.0,0.0,0.0
2042,2020-03-20,SH,0.0,5.0,0.0,0.0
2043,2020-03-20,SO,0.0,65.0,0.0,0.0
2044,2020-03-20,SZ,0.0,0.0,0.0,0.0
2045,2020-03-20,TG,0.0,8.0,0.0,0.0
2046,2020-03-20,TI,0.0,211.0,2.0,9.0
2047,2020-03-20,UR,0.0,0.0,0.0,0.0
2048,2020-03-20,VD,0.0,240.0,0.0,5.0
2049,2020-03-20,VS,0.0,95.0,3.0,1.0
2050,2020-03-20,ZG,0.0,11.0,0.0,0.0
2051,2020-03-20,ZH,0.0,32.0,0.0,1.0
2052,2020-03-21,AG,0.0,48.0,0.0,0.0
2053,2020-03-21,AI,0.0,0.0,0.0,0.0
2054,2020-03-21,AR,0.0,0.0,0.0,1.0
2055,2020-03-21,BE,0.0,41.0,0.0,1.0
2056,2020-03-21,BL,0.0,98.0,4.0,0.0
2057,2020-03-21,BS,0.0,27.0,11.0,1.0
2058,2020-03-21,FL,0.0,9.0,0.0,0.0
2059,2020-03-21,FR,0.0,23.0,0.0,1.0
2060,2020-03-21,GE,402.0,138.0,0.0,0.0
2061,2020-03-21,GL,0.0,5.0,0.0,0.0
2062,2020-03-21,GR,0.0,32.0,0.0,1.0
2063,2020-03-21,JU,0.0,11.0,0.0,0.0
2064,2020-03-21,LU,0.0,23.0,0.0,1.0
2065,2020-03-21,NE,0.0,11.0,0.0,1.0
2066,2020-03-21,NW,0.0,5.0,0.0,0.0
2067,2020-03-21,OW,0.0,0.0,0.0,0.0
2068,2020-03-21,SG,0.0,9.0,0.0,0.0
2069,2020-03-21,SH,0.0,11.0,0.0,0.0
2070,2020-03-21,SO,0.0,0.0,0.0,0.0
2071,2020-03-21,SZ,0.0,0.0,0.0,0.0
2072,2020-03-21,TG,0.0,14.0,0.0,0.0
2073,2020-03-21,TI,0.0,67.0,1.0,6.0
2074,2020-03-21,UR,0.0,5.0,0.0,0.0
2075,2020-03-21,VD,0.0,119.0,0.0,3.0
2076,2020-03-21,VS,0.0,51.0,2.0,3.0
2077,2020-03-21,ZG,0.0,5.0,0.0,0.0
2078,2020-03-21,ZH,0.0,207.0,0.0,1.0
2079,2020-03-22,AG,0.0,12.0,0.0,0.0
2080,2020-03-22,AI,0.0,0.0,0.0,0.0
2081,2020-03-22,AR,0.0,0.0,0.0,0.0
2082,2020-03-22,BE,0.0,0.0,0.0,0.0
2083,2020-03-22,BL,0.0,7.0,1.0,0.0
2084,2020-03-22,BS,0.0,59.0,16.0,0.0
2085,2020-03-22,FL,0.0,7.0,3.0,0.0
2086,2020-03-22,FR,0.0,37.0,0.0,1.0
2087,2020-03-22,GE,200.0,104.0,0.0,1.0
2088,2020-03-22,GL,0.0,4.0,0.0,0.0
2089,2020-03-22,GR,0.0,26.0,0.0,0.0
2090,2020-03-22,JU,0.0,2.0,0.0,0.0
2091,2020-03-22,LU,0.0,19.0,0.0,0.0
2092,2020-03-22,NE,0.0,16.0,0.0,0.0
2093,2020-03-22,NW,0.0,3.0,0.0,0.0
2094,2020-03-22,OW,0.0,0.0,0.0,0.0
2095,2020-03-22,SG,0.0,11.0,0.0,0.0
2096,2020-03-22,SH,0.0,2.0,0.0,0.0
2097,2020-03-22,SO,0.0,0.0,0.0,0.0
2098,2020-03-22,SZ,0.0,0.0,0.0,0.0
2099,2020-03-22,TG,0.0,7.0,0.0,0.0
2100,2020-03-22,TI,0.0,29.0,2.0,9.0
2101,2020-03-22,UR,0.0,0.0,0.0,0.0
2102,2020-03-22,VD,0.0,102.0,0.0,2.0
2103,2020-03-22,VS,0.0,37.0,2.0,1.0
2104,2020-03-22,ZG,0.0,0.0,0.0,0.0
2105,2020-03-22,ZH,0.0,59.0,0.0,1.0
2106,2020-03-23,AG,0.0,10.0,0.0,1.0
2107,2020-03-23,AI,0.0,0.0,0.0,0.0
2108,2020-03-23,AR,0.0,19.0,0.0,0.0
2109,2020-03-23,BE,0.0,52.0,0.0,2.0
2110,2020-03-23,BL,0.0,13.0,15.0,0.0
2111,2020-03-23,BS,0.0,18.0,5.0,0.0
2112,2020-03-23,FL,0.0,2.0,0.0,0.0
2113,2020-03-23,FR,0.0,22.0,0.0,1.0
2114,2020-03-23,GE,406.0,151.0,0.0,4.0
2115,2020-03-23,GL,0.0,2.0,0.0,0.0
2116,2020-03-23,GR,0.0,16.0,0.0,1.0
2117,2020-03-23,JU,0.0,6.0,0.0,0.0
2118,2020-03-23,LU,0.0,42.0,0.0,0.0
2119,2020-03-23,NE,0.0,31.0,0.0,1.0
2120,2020-03-23,NW,0.0,3.0,0.0,0.0
2121,2020-03-23,OW,0.0,23.0,0.0,0.0
2122,2020-03-23,SG,0.0,49.0,0.0,1.0
2123,2020-03-23,SH,0.0,2.0,0.0,0.0
2124,2020-03-23,SO,0.0,29.0,0.0,1.0
2125,2020-03-23,SZ,0.0,0.0,0.0,0.0
2126,2020-03-23,TG,0.0,6.0,2.0,0.0
2127,2020-03-23,TI,0.0,217.0,1.0,11.0
2128,2020-03-23,UR,0.0,10.0,0.0,0.0
2129,2020-03-23,VD,0.0,306.0,0.0,4.0
2130,2020-03-23,VS,0.0,96.0,5.0,2.0
2131,2020-03-23,ZG,0.0,0.0,0.0,0.0
2132,2020-03-23,ZH,0.0,89.0,0.0,0.0
2133,2020-03-24,AG,0.0,38.0,0.0,0.0
2134,2020-03-24,AI,0.0,2.0,0.0,0.0
2135,2020-03-24,AR,0.0,3.0,0.0,1.0
2136,2020-03-24,BE,0.0,62.0,0.0,1.0
2137,2020-03-24,BL,0.0,5.0,6.0,1.0
2138,2020-03-24,BS,0.0,36.0,27.0,0.0
2139,2020-03-24,FL,0.0,5.0,1.0,0.0
2140,2020-03-24,FR,0.0,29.0,0.0,2.0
2141,2020-03-24,GE,341.0,117.0,103.0,1.0
2142,2020-03-24,GL,0.0,2.0,0.0,0.0
2143,2020-03-24,GR,0.0,43.0,0.0,1.0
2144,2020-03-24,JU,0.0,19.0,0.0,0.0
2145,2020-03-24,LU,0.0,33.0,0.0,1.0
2146,2020-03-24,NE,0.0,18.0,0.0,1.0
2147,2020-03-24,NW,0.0,3.0,0.0,0.0
2148,2020-03-24,OW,0.0,1.0,0.0,0.0
2149,2020-03-24,SG,0.0,29.0,0.0,0.0
2150,2020-03-24,SH,0.0,2.0,0.0,0.0
2151,2020-03-24,SO,0.0,9.0,0.0,0.0
2152,2020-03-24,SZ,0.0,84.0,10.0,0.0
2153,2020-03-24,TG,0.0,9.0,0.0,0.0
2154,2020-03-24,TI,0.0,47.0,9.0,5.0
2155,2020-03-24,UR,0.0,3.0,0.0,0.0
2156,2020-03-24,VD,0.0,265.0,0.0,2.0
2157,2020-03-24,VS,0.0,100.0,1.0,1.0
2158,2020-03-24,ZG,0.0,19.0,7.0,0.0
2159,2020-03-24,ZH,0.0,146.0,0.0,2.0
2160,2020-03-25,AG,0.0,35.0,0.0,0.0
2161,2020-03-25,AI,0.0,1.0,0.0,0.0
2162,2020-03-25,AR,0.0,1.0,0.0,0.0
2163,2020-03-25,BE,0.0,92.0,0.0,0.0
2164,2020-03-25,BL,0.0,36.0,7.0,1.0
2165,2020-03-25,BS,0.0,52.0,23.0,3.0
2166,2020-03-25,FL,0.0,0.0,2.0,0.0
2167,2020-03-25,FR,0.0,38.0,0.0,0.0
2168,2020-03-25,GE,446.0,139.0,19.0,7.0
2169,2020-03-25,GL,0.0,7.0,0.0,0.0
2170,2020-03-25,GR,0.0,50.0,0.0,2.0
2171,2020-03-25,JU,0.0,13.0,0.0,0.0
2172,2020-03-25,LU,0.0,22.0,0.0,1.0
2173,2020-03-25,NE,0.0,15.0,0.0,3.0
2174,2020-03-25,NW,0.0,2.0,0.0,0.0
2175,2020-03-25,OW,0.0,2.0,0.0,0.0
2176,2020-03-25,SG,0.0,30.0,0.0,0.0
2177,2020-03-25,SH,0.0,1.0,0.0,0.0
2178,2020-03-25,SO,0.0,25.0,0.0,0.0
2179,2020-03-25,SZ,0.0,0.0,0.0,0.0
2180,2020-03-25,TG,0.0,17.0,2.0,0.0
2181,2020-03-25,TI,0.0,145.0,5.0,7.0
2182,2020-03-25,UR,0.0,0.0,0.0,0.0
2183,2020-03-25,VD,0.0,192.0,0.0,8.0
2184,2020-03-25,VS,0.0,69.0,10.0,1.0
2185,2020-03-25,ZG,0.0,8.0,6.0,0.0
2186,2020-03-25,ZH,0.0,144.0,0.0,2.0
2187,2020-03-26,AG,0.0,49.0,0.0,1.0
2188,2020-03-26,AI,0.0,2.0,0.0,0.0
2189,2020-03-26,AR,0.0,8.0,0.0,0.0
2190,2020-03-26,BE,0.0,36.0,0.0,1.0
2191,2020-03-26,BL,0.0,81.0,20.0,0.0
2192,2020-03-26,BS,0.0,39.0,27.0,4.0
2193,2020-03-26,FL,801.0,2.0,0.0,0.0
2194,2020-03-26,FR,0.0,16.0,0.0,5.0
2195,2020-03-26,GE,520.0,202.0,22.0,2.0
2196,2020-03-26,GL,0.0,3.0,0.0,0.0
2197,2020-03-26,GR,0.0,40.0,0.0,0.0
2198,2020-03-26,JU,0.0,8.0,0.0,0.0
2199,2020-03-26,LU,0.0,19.0,0.0,0.0
2200,2020-03-26,NE,0.0,19.0,0.0,3.0
2201,2020-03-26,NW,0.0,4.0,0.0,0.0
2202,2020-03-26,OW,0.0,3.0,0.0,0.0
2203,2020-03-26,SG,0.0,31.0,0.0,0.0
2204,2020-03-26,SH,0.0,1.0,0.0,0.0
2205,2020-03-26,SO,0.0,12.0,0.0,0.0
2206,2020-03-26,SZ,0.0,10.0,10.0,0.0
2207,2020-03-26,TG,0.0,5.0,0.0,0.0
2208,2020-03-26,TI,0.0,47.0,6.0,7.0
2209,2020-03-26,UR,0.0,13.0,0.0,0.0
2210,2020-03-26,VD,0.0,205.0,0.0,14.0
2211,2020-03-26,VS,0.0,76.0,6.0,2.0
2212,2020-03-26,ZG,0.0,7.0,0.0,0.0
2213,2020-03-26,ZH,0.0,132.0,0.0,3.0
2214,2020-03-27,AG,0.0,40.0,0.0,2.0
2215,2020-03-27,AI,0.0,1.0,0.0,0.0
2216,2020-03-27,AR,0.0,2.0,0.0,0.0
2217,2020-03-27,BE,0.0,58.0,0.0,1.0
2218,2020-03-27,BL,0.0,44.0,11.0,0.0
2219,2020-03-27,BS,0.0,29.0,36.0,1.0
2220,2020-03-27,FL,0.0,3.0,5.0,0.0
2221,2020-03-27,FR,0.0,62.0,0.0,3.0
2222,2020-03-27,GE,451.0,161.0,9.0,7.0
2223,2020-03-27,GL,0.0,4.0,0.0,0.0
2224,2020-03-27,GR,0.0,41.0,0.0,1.0
2225,2020-03-27,JU,0.0,13.0,0.0,0.0
2226,2020-03-27,LU,0.0,64.0,0.0,0.0
2227,2020-03-27,NE,0.0,17.0,0.0,1.0
2228,2020-03-27,NW,0.0,6.0,0.0,0.0
2229,2020-03-27,OW,0.0,7.0,0.0,0.0
2230,2020-03-27,SG,0.0,35.0,0.0,1.0
2231,2020-03-27,SH,0.0,1.0,0.0,0.0
2232,2020-03-27,SO,0.0,16.0,0.0,0.0
2233,2020-03-27,SZ,0.0,12.0,12.0,1.0
2234,2020-03-27,TG,0.0,14.0,1.0,1.0
2235,2020-03-27,TI,0.0,287.0,16.0,9.0
2236,2020-03-27,UR,0.0,2.0,0.0,0.0
2237,2020-03-27,VD,0.0,234.0,0.0,2.0
2238,2020-03-27,VS,0.0,92.0,9.0,4.0
2239,2020-03-27,ZG,0.0,7.0,0.0,0.0
2240,2020-03-27,ZH,0.0,126.0,0.0,2.0
2241,2020-03-28,AG,0.0,37.0,0.0,3.0
2242,2020-03-28,AI,0.0,1.0,0.0,0.0
2243,2020-03-28,AR,0.0,1.0,0.0,0.0
2244,2020-03-28,BE,0.0,49.0,0.0,1.0
2245,2020-03-28,BL,0.0,36.0,24.0,0.0
2246,2020-03-28,BS,0.0,39.0,20.0,0.0
2247,2020-03-28,FL,0.0,4.0,7.0,0.0
2248,2020-03-28,FR,0.0,53.0,0.0,1.0
2249,2020-03-28,GE,562.0,205.0,22.0,8.0
2250,2020-03-28,GL,0.0,0.0,0.0,1.0
2251,2020-03-28,GR,0.0,21.0,0.0,3.0
2252,2020-03-28,JU,0.0,5.0,0.0,0.0
2253,2020-03-28,LU,0.0,17.0,0.0,2.0
2254,2020-03-28,NE,0.0,21.0,0.0,2.0
2255,2020-03-28,NW,0.0,1.0,0.0,0.0
2256,2020-03-28,OW,0.0,0.0,0.0,0.0
2257,2020-03-28,SG,0.0,8.0,0.0,3.0
2258,2020-03-28,SH,0.0,3.0,0.0,0.0
2259,2020-03-28,SO,0.0,16.0,0.0,0.0
2260,2020-03-28,SZ,0.0,3.0,1.0,0.0
2261,2020-03-28,TG,0.0,9.0,0.0,0.0
2262,2020-03-28,TI,0.0,39.0,29.0,11.0
2263,2020-03-28,UR,0.0,8.0,0.0,0.0
2264,2020-03-28,VD,0.0,131.0,0.0,7.0
2265,2020-03-28,VS,0.0,46.0,3.0,4.0
2266,2020-03-28,ZG,0.0,7.0,3.0,1.0
2267,2020-03-28,ZH,0.0,74.0,0.0,4.0
2268,2020-03-29,AG,0.0,41.0,0.0,1.0
2269,2020-03-29,AI,0.0,0.0,0.0,0.0
2270,2020-03-29,AR,0.0,3.0,0.0,0.0
2271,2020-03-29,BE,0.0,31.0,0.0,1.0
2272,2020-03-29,BL,0.0,10.0,15.0,1.0
2273,2020-03-29,BS,0.0,36.0,17.0,2.0
2274,2020-03-29,FL,0.0,1.0,9.0,0.0
2275,2020-03-29,FR,0.0,21.0,0.0,0.0
2276,2020-03-29,GE,292.0,111.0,18.0,9.0
2277,2020-03-29,GL,0.0,3.0,0.0,0.0
2278,2020-03-29,GR,0.0,24.0,0.0,3.0
2279,2020-03-29,JU,0.0,3.0,0.0,0.0
2280,2020-03-29,LU,0.0,13.0,0.0,1.0
2281,2020-03-29,NE,0.0,9.0,0.0,3.0
2282,2020-03-29,NW,0.0,4.0,0.0,0.0
2283,2020-03-29,OW,0.0,0.0,0.0,0.0
2284,2020-03-29,SG,0.0,2.0,0.0,0.0
2285,2020-03-29,SH,0.0,1.0,0.0,0.0
2286,2020-03-29,SO,0.0,17.0,0.0,1.0
2287,2020-03-29,SZ,0.0,6.0,0.0,1.0
2288,2020-03-29,TG,0.0,8.0,1.0,2.0
2289,2020-03-29,TI,0.0,110.0,19.0,6.0
2290,2020-03-29,UR,0.0,2.0,0.0,0.0
2291,2020-03-29,VD,0.0,85.0,0.0,8.0
2292,2020-03-29,VS,0.0,34.0,1.0,6.0
2293,2020-03-29,ZG,0.0,0.0,0.0,0.0
2294,2020-03-29,ZH,0.0,32.0,0.0,3.0
2295,2020-03-30,AG,0.0,21.0,0.0,2.0
2296,2020-03-30,AI,0.0,1.0,0.0,0.0
2297,2020-03-30,AR,0.0,2.0,0.0,0.0
2298,2020-03-30,BE,0.0,28.0,0.0,3.0
2299,2020-03-30,BL,0.0,29.0,44.0,1.0
2300,2020-03-30,BS,0.0,12.0,35.0,0.0
2301,2020-03-30,FL,0.0,1.0,0.0,0.0
2302,2020-03-30,FR,0.0,35.0,0.0,2.0
2303,2020-03-30,GE,619.0,216.0,23.0,8.0
2304,2020-03-30,GL,0.0,1.0,0.0,1.0
2305,2020-03-30,GR,0.0,16.0,0.0,4.0
2306,2020-03-30,JU,0.0,5.0,0.0,0.0
2307,2020-03-30,LU,0.0,21.0,0.0,1.0
2308,2020-03-30,NE,0.0,32.0,0.0,2.0
2309,2020-03-30,NW,0.0,4.0,0.0,0.0
2310,2020-03-30,OW,0.0,9.0,0.0,0.0
2311,2020-03-30,SG,0.0,37.0,0.0,2.0
2312,2020-03-30,SH,0.0,1.0,0.0,0.0
2313,2020-03-30,SO,0.0,0.0,0.0,0.0
2314,2020-03-30,SZ,0.0,7.0,0.0,0.0
2315,2020-03-30,TG,0.0,10.0,4.0,0.0
2316,2020-03-30,TI,0.0,125.0,10.0,12.0
2317,2020-03-30,UR,0.0,3.0,0.0,0.0
2318,2020-03-30,VD,0.0,212.0,0.0,9.0
2319,2020-03-30,VS,0.0,85.0,17.0,4.0
2320,2020-03-30,ZG,0.0,11.0,8.0,0.0
2321,2020-03-30,ZH,0.0,126.0,0.0,2.0
2322,2020-03-31,AG,0.0,48.0,0.0,0.0
2323,2020-03-31,AI,0.0,0.0,0.0,0.0
2324,2020-03-31,AR,0.0,8.0,0.0,0.0
2325,2020-03-31,BE,0.0,30.0,0.0,3.0
2326,2020-03-31,BL,0.0,25.0,84.0,3.0
